-0.032813,-0.016506,0.088916,0.40003,0.6934,0.42283,0.1329,-0.01973,-0.021922,-0.043944,0.2201
-0.044116,-0.019766,0.064795,0.42791,0.7764,0.63972,0.2737,0.049513,0.020866,-0.04946,0.29372
-0.026802,-0.0046923,0.0091129,0.16777,0.50701,0.7823,0.35411,0.15286,0.13845,0.13753,1.0112
0.0093936,0.16243,0.50762,0.73567,0.18664,-0.20588,-0.19033,-0.061643,-0.033099,0.030073,-0.94787
-0.059176,-0.023783,0.16063,0.63505,1.1467,0.80676,0.25277,-0.095921,-0.095288,-0.069395,0.051318
-0.049065,-0.020399,0.0092784,0.40852,0.79788,0.66451,0.21568,-0.026299,0.028468,0.0062737,0.42719
-0.056704,-0.031226,0.0039696,0.20108,0.60816,0.97127,0.49795,0.0019661,-0.10953,-0.064252,0.95717
-0.045348,-0.01699,0.13789,0.56488,1.0182,0.74652,0.29527,0.019912,-0.030717,-0.061069,0.11038
0.0031785,0.20448,0.67695,1.0777,0.67329,0.27986,0.050567,0.013968,-0.037778,0.010769,-1.0522
-0.02938,-0.0068756,0.017761,0.19162,0.51127,0.81819,0.49007,0.1485,0.083853,0.12241,0.95489
-0.0097155,0.086376,0.46855,0.74098,0.39643,0.026046,-0.12255,-0.029379,-0.045187,0.0012735,-0.73321
-0.0083346,0.21229,0.70925,1.1345,0.74283,0.22856,-0.002478,-0.028363,-0.047836,0.0042443,-1.0972
-0.058001,-0.030856,-0.0078798,0.29057,0.69854,0.88812,0.4765,0.069514,-0.0042663,-0.032577,0.71547
-0.053818,-0.030068,-0.0069346,0.36437,0.77151,0.8214,0.41213,0.0073425,-0.016394,-0.043883,0.54307
0.01777,0.009538,0.10957,0.28785,0.38565,0.07278,0.10089,0.23906,0.15524,0.01324,0.052033
-0.029902,-0.013338,0.33954,0.75206,0.84227,0.43188,0.021274,-0.010986,-0.041748,-0.035454,-0.40588
-0.032574,0.0092419,0.4462,0.90119,0.86124,0.3156,-0.092196,-0.074089,-0.054533,-0.032999,-0.56904
0.0015167,0.16402,0.5317,0.85845,0.39167,0.014712,-0.10802,-0.058571,-0.0445,0.015656,-0.93709
-0.059164,-0.014836,0.016734,0.37247,0.6821,0.54492,0.077532,-0.22667,-0.094775,-0.037023,0.52296
-0.056895,-0.041023,-0.022066,0.31205,0.81458,1.0503,0.58152,0.09891,-0.11298,-0.22596,0.72529
0.0046569,0.20263,0.60958,0.97715,0.56822,0.15706,0.0062933,-0.01767,-0.037606,0.006691,-1.0584
-0.030379,0.082749,0.49567,0.95553,0.8204,0.45878,0.095889,-0.013683,-0.056561,-0.018947,-0.75191
-0.044148,-0.028532,-0.0066542,0.30009,0.73422,0.95427,0.64457,0.26003,0.18299,0.067984,0.65986
-0.051612,-0.0016319,0.012177,0.3199,0.51916,0.33677,-0.19667,-0.44049,-0.29263,-0.252,0.66767
-0.06412,-0.037143,0.012828,0.42462,0.83848,0.76269,0.35003,0.0076013,-0.014226,-0.041144,0.40451
-0.031265,0.035142,0.44633,0.85959,0.72749,0.31911,0.0056946,-0.017554,-0.050933,-0.01894,-0.66212
-0.019268,-0.012202,0.10058,0.50633,0.89658,0.66099,0.38106,0.22732,0.11008,-0.010381,0.17436
-0.012712,0.17293,0.61633,1.1027,0.78275,0.29472,0.033942,-0.023863,-0.046178,0.0017823,-0.98703
0.00064106,0.22084,0.63335,0.96709,0.43029,-0.041894,-0.14189,-0.081762,-0.059097,0.015072,-1.0402
-0.036313,-0.016952,0.14214,0.5461,0.93593,0.58843,0.19806,-0.0061712,-0.029184,-0.048114,0.090395
-0.035184,-0.012588,0.3471,0.75497,0.83628,0.42823,0.019107,-0.016908,-0.043404,-0.035507,-0.42683
-0.0063339,0.16952,0.58175,1.022,0.65265,0.20217,-0.0065144,-0.03899,-0.049875,-0.00034428,-0.97074
