0.0055456,0.023397,0.042985,0.19517,0.5681,0.9577,1,0.83462,0.48768,0.12702,-0.23842
0.037143,0.055262,0.036064,0.078507,0.48835,1,0.97578,0.61383,0.2097,0.03235,0.17674
0.052997,0.0095777,0.026028,0.21656,0.65359,1,0.51047,0.21734,0.27322,0.35621,-0.034604
0.011366,0.067449,0.051978,0.014991,0.3152,0.77813,1,0.6162,0.1327,0.19695,0.56548
0.039938,0.044539,0.022995,0.1921,0.59972,1,0.8647,0.39769,0.11497,0.021439,-0.15375
0.042596,0.022795,0.019353,0.18522,0.56454,1,0.68249,0.4898,0.27185,0.06734,0.012554
0.030414,0.034304,0.028797,0.32471,0.74015,1,0.88161,0.52784,0.26056,0.030303,-0.37223
0.050514,0.045228,0.0065819,0.2116,0.66247,1,0.68494,0.18534,0.036605,0.021521,-0.20105
0.061799,0.046361,0.025549,0.15835,0.55999,1,0.66061,0.46461,0.35808,0.16983,0.065765
0.081165,0.049727,0.021399,0.15165,0.58062,1,0.66205,0.55366,0.56806,0.30486,0.20318
0.089159,0.042148,0.019807,0.43661,0.97101,1,0.41409,0.17439,0.070412,0.22859,-0.44916
0.038467,0.039124,0.046184,0.1016,0.53626,1,0.9794,0.64006,0.26504,0.22015,0.17654
0.033971,0.039803,0.031612,0.12092,0.53382,1,0.77443,0.48517,0.21673,0.060271,0.14872
0.0026738,0.029617,0.03141,0.11141,0.48499,0.98224,1,0.70476,0.32598,0.079058,-0.034895
0.0098773,0.059954,0.048368,0.01659,0.34182,0.84394,1,0.63114,0.18616,0.041696,0.54932
0.042617,0.12409,0.068813,0.019405,0.44986,0.94929,1,0.44502,0.69289,0.58508,0.55211
0.028741,0.037439,0.022942,0.21107,0.61584,1,0.83075,0.4575,0.17386,0.022189,-0.24561
0.047166,0.041583,0.006821,0.29203,0.67811,1,0.68744,0.31034,0.29814,0.20159,-0.16866
0.013473,0.062532,0.044031,0.01102,0.36833,0.86362,1,0.54048,0.093301,0.03687,0.43846
0.023516,0.055922,0.030932,0.080812,0.48956,1,0.96871,0.5176,0.1428,0.026733,0.11287
0.048988,0.056247,0.050605,0.032406,0.42835,0.87103,1,0.88219,0.49679,0.13142,0.5042
0.03207,0.028078,0.0065356,0.16727,0.57992,1,0.73355,0.34072,0.12341,0.035215,-0.027388
0.011371,0.043427,0.043944,0.086807,0.44174,0.98024,1,0.69985,0.32723,0.22783,0.13182
0.0050102,0.05571,0.052519,0.017825,0.36208,0.82602,1,0.74699,0.25249,0.052075,0.44892
0.043952,0.039189,0.020674,0.41246,0.86412,1,0.74636,0.34616,0.13348,0.027872,-0.54426
0.086121,0.029538,0.01641,0.51019,1,0.95796,0.20386,0.39798,0.48181,0.31879,-0.35122
0.040762,0.057098,0.038695,0.0822,0.54143,1,0.87431,0.4886,0.13697,0.02136,0.27135
0.050459,0.040165,0.025694,0.27492,0.70789,1,0.7339,0.37569,0.22649,0.055867,-0.28237
0.046197,0.053263,0.029211,0.30062,0.74283,1,0.87587,0.37936,0.11148,0.038842,-0.5487
0.057607,0.034472,0.0028496,0.35852,0.83368,1,0.55216,0.12422,0.019744,0.039458,-0.56993
0.074408,0.029593,0.017859,0.50886,1,0.99054,0.39938,0.033878,0.024038,0.053441,-0.59087
0.065834,0.040951,0.017812,0.23262,0.69056,1,0.50877,0.28328,0.30026,0.2597,-0.069109
0.038017,0.041913,0.024047,0.17835,0.60825,1,0.78607,0.35874,0.087858,0.010052,-0.18024
0.075227,0.029234,0.022278,0.42058,0.94639,1,0.36248,0.27115,0.14537,0.047737,-0.36953
0.014959,0.049007,0.055769,0.02183,0.25365,0.71442,1,0.79744,0.29485,0.028477,0.4961
0.044883,0.038184,0.0098137,0.27676,0.70211,1,0.73417,0.29211,0.16131,0.17959,-0.33044
0.038062,0.025629,0.022578,0.25536,0.67589,1,0.76988,0.50375,0.30344,0.10806,-0.25673
0.040598,0.065988,0.031338,0.071203,0.49777,1,0.96235,0.41677,0.10592,0.1629,0.27684
0.055482,0.059044,0.03819,0.44073,0.90954,1,0.81981,0.42143,0.1166,0.061054,-0.54257
0.054793,0.046189,0.0091452,0.1535,0.55008,1,0.6007,0.19647,0.2783,0.175,0.065873
0.045293,0.014924,0.02077,0.23579,0.61607,1,0.66658,0.34576,0.1695,0.031587,-0.070375
0.054144,0.044636,0.017023,0.28632,0.75244,1,0.7026,0.25176,0.13788,0.059466,-0.43588
0.033798,0.031134,0.018451,0.21276,0.61558,1,0.8159,0.46675,0.35266,0.26701,-0.19507
0.012532,0.049982,0.049398,0.030285,0.29637,0.74475,1,0.76217,0.32387,0.11616,0.58276
0.029355,0.045072,0.021844,0.11984,0.52237,1,0.9098,0.48916,0.15324,0.04228,-0.040515
0.064612,0.06899,0.035814,0.19841,0.56209,1,0.75662,0.33291,0.18375,0.1936,0.083489
0.04683,0.064358,0.022925,0.089262,0.49299,1,0.89787,0.28441,0.1567,0.12681,0.16374
0.041756,0.06255,0.028791,0.032776,0.50436,0.98591,1,0.55277,0.24633,0.068151,0.37534
0.059337,0.03581,0.011081,0.32101,0.78644,1,0.57547,0.13009,0.035717,0.029664,-0.3418
0.053361,0.04942,0.018009,0.27757,0.72731,1,0.69874,0.19204,0.061736,0.079396,-0.35052
0.069635,0.04652,0.0078736,0.36661,0.85412,1,0.4992,0.20403,0.26444,0.20595,-0.48164
0.016297,0.055873,0.046004,0.014751,0.28083,0.76349,1,0.65314,0.22003,0.10388,0.51432
0.057819,0.059202,0.031265,0.32379,0.77426,1,0.80058,0.32842,0.084928,0.05274,-0.54649
0.029409,0.067471,0.043644,0.011341,0.54134,1,0.98514,0.50748,0.055451,0.12986,0.48454
0.095292,0.040147,0.01031,0.44229,1,0.96652,0.25105,0.32406,0.20741,0.046609,-0.36165
0.030858,0.051008,0.042422,0.026688,0.32208,0.74097,1,0.78677,0.47756,0.18922,0.54997
0.06692,0.041287,0.045331,0.21086,0.69913,1,0.47086,0.34804,0.16595,0.158,0.096112
0.056777,0.038964,0.031244,0.36709,0.81104,1,0.62328,0.33095,0.21518,0.037085,-0.3644
0.028585,0.050301,0.034571,0.089969,0.50491,1,0.85352,0.41609,0.11457,0.21999,0.11999
0.044392,0.060286,0.026597,0.20866,0.66649,1,0.82901,0.31863,0.056157,0.027005,-0.36374
0.053854,0.060737,0.038221,0.23952,0.65334,1,0.89885,0.48418,0.19242,0.026976,-0.34169
0.016746,0.040041,0.043128,0.021959,0.30023,0.75251,1,0.81099,0.39472,0.14241,0.53323
0.073338,0.026035,0.015305,0.26801,0.70866,1,0.41137,0.33681,0.44345,0.2324,-0.10658
0.051932,0.05222,0.027147,0.24893,0.67183,1,0.82918,0.46935,0.34787,0.18346,-0.26782
0.042528,0.087782,0.047256,0.01474,0.46911,0.97716,1,0.56421,0.23856,0.075968,0.49588
0.028612,0.070161,0.044787,0.033764,0.44436,0.95346,1,0.56579,0.11692,0.037028,0.32094
0.029753,0.047654,0.024337,0.12266,0.51137,1,0.85793,0.40555,0.081651,0.026746,0.061214
0.032283,0.044905,0.02409,0.12426,0.55491,1,0.78135,0.5123,0.4363,0.28618,0.056129
0.039943,0.019486,0.008305,0.22978,0.63741,1,0.61202,0.28345,0.14907,0.069575,-0.086327
0.061073,0.034961,0.0068679,0.45194,0.92906,1,0.72521,0.27764,0.20825,0.070902,-0.48237
0.041768,0.0090178,0.015397,0.16878,0.61592,1,0.66505,0.56333,0.48446,0.2414,0.072211
0.036305,0.015972,0.0035968,0.20004,0.60006,1,0.64994,0.37494,0.28197,0.15254,-0.06235
0.059138,0.036823,0.023546,0.42385,0.917,1,0.57013,0.16389,0.039974,0.05349,-0.60524
0.051333,0.048783,0.024986,0.28126,0.72361,1,0.75119,0.38929,0.17088,0.030403,-0.42953
0.0022515,0.049662,0.045687,0.0076026,0.34115,0.82465,1,0.68258,0.32116,0.15699,0.36982
0.03515,0.033247,0.024377,0.18533,0.60719,1,0.81696,0.45158,0.24474,0.081897,-0.22295
0.027855,0.043923,0.029518,0.10266,0.52557,1,0.85268,0.53266,0.18579,0.027009,0.13339
0.064076,0.047505,0.017239,0.25201,0.72277,1,0.58624,0.15123,0.075427,0.038659,-0.2715
0.051333,0.0297,0.012789,0.37641,0.86657,1,0.66586,0.3948,0.18071,0.12079,-0.45117
0.033652,0.073984,0.035531,0.0092352,0.4152,0.97435,1,0.47202,0.16807,0.1096,0.46082
0.045768,0.044059,0.023479,0.25447,0.67369,1,0.79641,0.40392,0.18293,0.053332,-0.28727
